Site,Depth_m,Temperature,Habitat,Habitat_simplified,Aspect_descriptive,Aspect_scale,Benthic_Complexity,browser,cleaner,corallivore,cropper/grazer,detritivore,excavator,macro-invertivore,micro-invertivore,NA,pisci-invertivore,piscivore,planktivore,scraper,spongivore,omnivore,invertivore-sessile,invertivore-mobile,All_herbs
FLIN-02,42.1,29.3,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,2680335.265,0,0,0,0,0,0,0,0,0,0,0
FLIN-02,43.3,29.2,lagoon,lagoon,flat,0,0,0,0,0,4495561.102,0,0,8651714.424,70668.60507,1641173.217,16443640.59,6725024.218,21310.87952,0,0,0,0,0,4495561.102
FLIN-02,44,29.1,lagoon,lagoon,flat,0,1,0,0,0,96150.64058,0,242984.0042,298694.2548,662744.694,217713.5052,72988724.38,0,5830.566167,0,0,0,0,0,339134.6448
FLIN-04,17.4,27.2,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLIN-04,18.8,27.2,lagoon,lagoon,gentle_slope,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLIN-04,34.1,27.1,lagoon,lagoon,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRAN-01,8,25.3,outer_reef,outer_reef,gentle_slope,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRAN-01,14,25.3,outer_reef,outer_reef,moderate_slope,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRAN-01,25,25.3,outer_reef,outer_reef,moderate_slope,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRAN-01,35,24.5,outer_reef,outer_reef,steep_slope,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRAN-01,42,25.4,outer_reef,outer_reef,steep_slope,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRAN-01,52,25.5,outer_reef,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRAN-01,62,25.5,outer_reef,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRAN-01,72,25.6,outer_reef,outer_reef,steep_slope,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRAN-01,79,25.5,outer_reef,outer_reef,steep_slope,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRAN-01,90,25.4,outer_reef,outer_reef,steep_slope,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRED-01,34.8,28,inner_reef,inner_reef,gentle_slope,1,1,0,0,0,552774.2612,159371.6248,0,0,342146.0664,29545106.58,28508597.01,75261921.72,4345905.43,0,0,0,0,0,712145.886
FRED-01,40,27.5,inner_reef,inner_reef,flat,0,1,0,0,0,0,0,0,0,201172.2679,0,317048034.7,0,0,0,0,0,0,0,0
FRED-02,24,27,lagoon,lagoon,gentle_slope,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEOR-01,32.6,25.4,outer_reef,outer_reef,gentle_slope,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEOR-01,36.2,25.4,outer_reef,outer_reef,moderate_slope,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEOR-01,41.2,25.4,outer_reef,outer_reef,steep_slope,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEOR-01,47.9,25.5,outer_reef,outer_reef,moderate_slope,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEOR-01,48,25.4,outer_reef,outer_reef,steep_slope,3,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEOR-01,51.4,25.4,outer_reef,outer_reef,moderate_slope,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEOR-01,57.2,25.4,outer_reef,outer_reef,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEOR-01,62.3,25.4,outer_reef,outer_reef,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEOR-01,67,25.4,outer_reef,outer_reef,gentle_slope,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEOR-01,71.5,25.5,outer_reef,outer_reef,gentle_slope,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEOR-01,77.2,25.4,outer_reef,outer_reef,gentle_slope,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEOR-01,80.9,25.5,outer_reef,outer_reef,moderate_slope,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEOR-01,86.8,25.3,outer_reef,outer_reef,gentle_slope,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEOR-01,91,25.2,outer_reef,outer_reef,gentle_slope,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEOR-01,96.5,25.2,outer_reef,outer_reef,gentle_slope,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERA-01,34.3,29.9,passage,passage,flat,0,3,0,0,18989.17033,0,0,0,2685486.58,2543774.295,208974.9761,1104287.535,56779.91669,22180432.72,0,0,15532.98642,0,0,0
HERA-01,35.3,29.8,passage,passage,flat,0,2,0,0,0,0,767272.5853,0,0,5833048.703,0,0,0,911255.9413,0,0,0,0,0,767272.5853
HERA-01,37.1,29.3,passage,passage,gentle_slope,1,3,2851694.561,0,0,4844263.877,1679745.155,0,5178834.035,186145.8236,1713607.098,6327193.902,9347583.636,13202732.62,1819855.475,0,0,0,0,11195559.07
HERA-01,37.6,29.4,passage,passage,flat,0,1,0,0,0,0,0,0,760079.1941,0,0,0,0,0,0,0,0,0,0,0
HERA-01,40.4,29.2,passage,passage,gentle_slope,1,2,0,0,226333.4039,3115194.242,210316.2628,1119473.591,1405536.002,1569597.322,3470913.415,922665.6413,4693071.621,5049821.439,1086420.32,47380.77083,0,0,0,5531404.416
HERA-01,40.5,29.1,passage,passage,gentle_slope,1,2,616189.3338,0,83857.96172,624090.1932,864905.5523,0,9834303.512,2275663.523,3948478.484,22846464.89,6731561.416,23062764.44,1614475.429,0,0,0,0,3719660.508
HERA-01,41.7,29.1,passage,passage,gentle_slope,1,2,1600925.4,0,0,1380135.721,247167.5571,0,21483602.36,1000886.83,891619.9325,482250.9022,0,707042.5428,0,0,0,0,0,3228228.678
HERA-01,43.5,29.2,passage,passage,gentle_slope,1,2,0,0,80246.80282,434718.796,101305.0578,0,6487209.069,1056505.676,575941.693,16462722.6,0,450955.1186,0,0,0,0,0,536023.8538
HERA-01,43.8,29,passage,passage,gentle_slope,1,2,0,0,44870.52054,375583.5863,34688.7685,0,1427216.184,490129.6197,185872.4796,0,0,359988.8741,129785.3701,0,0,0,0,540057.7249
HERM-01,10.2,25.4,lagoon,lagoon,moderate_slope,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERM-01,13.5,25.3,lagoon,lagoon,moderate_slope,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERM-01,14.1,25.4,lagoon,lagoon,moderate_slope,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERM-01,15.2,25.4,lagoon,lagoon,moderate_slope,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERM-01,21.1,25.4,lagoon,lagoon,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERM-01,22,25.4,lagoon,lagoon,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERM-01,23.7,25.4,lagoon,lagoon,gentle_slope,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERM-01,30.1,25.4,lagoon,lagoon,flat,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERM-01,30.3,25.4,lagoon,lagoon,flat,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERM-01,31,25.4,lagoon,lagoon,flat,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERM-01,33.2,25.4,lagoon,lagoon,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERM-01,38.7,25.6,lagoon,lagoon,flat,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERM-01,40.2,25.5,lagoon,lagoon,flat,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERM-01,41.2,25.5,lagoon,lagoon,flat,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERM-01,42.5,25.5,lagoon,lagoon,flat,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERM-01,46.2,28.8,lagoon,lagoon,flat,0,1,0,0,63011.65806,2300755.139,185617.8394,0,1745118.169,788190.4183,0,0,5579120.421,26425.73068,4915224.868,0,0,0,0,7401597.846
HERM-01,46.4,28.8,lagoon,lagoon,flat,0,1,0,0,0,2863787.855,0,0,1212778.506,878879.7276,0,0,2833713.693,28647.35333,0,0,0,0,0,2863787.855
HERM-01,46.6,28.8,lagoon,lagoon,flat,0,1,0,0,0,2227342.195,0,0,1486141.977,194626.9542,0,0,0,15917.67586,265721.2121,0,0,0,0,2493063.407
HERM-01,46.8,25.6,lagoon,lagoon,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERM-01,47.1,28.8,lagoon,lagoon,flat,0,0,0,0,0,994453.8189,0,0,0,0,0,9065348.275,0,0,0,0,0,0,0,994453.8189
HERM-01,47.7,28.8,lagoon,lagoon,flat,0,1,0,0,0,1083393.912,122852.5319,0,960459.4689,0,38839.53381,52123.50679,90832.60617,0,0,0,0,0,0,1206246.444
HERM-01,47.9,28.8,lagoon,lagoon,flat,0,1,0,0,0,1281770.896,0,0,2974863.755,543643.6609,84318849.11,233289.0513,1001573.966,114273.7582,3645893.327,0,0,0,0,4927664.223
HERM-01,48.1,25.7,lagoon,lagoon,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERM-01,48.9,28,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,190037.5691,0,122809.1506,275923.5566,0,154311.7009,0,0,0,0,0,0
HERM-01,49.4,25.9,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-01,34.7,28.7,outer_reef,outer_reef,gentle_slope,1,1,0,0,0,24950.48555,33571.12079,0,0,290790.3576,0,0,0,141314.0764,0,0,274319.3713,0,0,58521.60634
HOLM-01,36,28.7,outer_reef,outer_reef,moderate_slope,2,2,0,0,0,260689.6346,696509.6537,0,1899899.003,701604.141,206055.3105,322849.8535,0,1367200.498,0,0,136512.0744,0,0,957199.2883
HOLM-01,36.8,28.6,outer_reef,outer_reef,moderate_slope,2,2,0,0,0,47377.21319,28532.61341,10738342.55,0,7442.131891,0,0,0,174835.6735,1354628.009,0,43255.67324,0,0,12168880.39
HOLM-01,42.5,28,outer_reef,outer_reef,moderate_slope,2,4,0,0,0,256373.1457,60600.64171,0,0,0,0,230134.4298,0,5418772.849,0,0,0,0,0,316973.7874
HOLM-01,43,28,outer_reef,outer_reef,moderate_slope,2,3,0,0,0,32938.64163,0,0,0,137638.1417,0,0,0,653939.4888,0,0,0,0,0,32938.64163
HOLM-01,46.4,27.7,outer_reef,outer_reef,moderate_slope,2,3,0,0,0,727049.8925,0,0,420904.5107,214932.8289,0,141222.3506,0,844964.7549,0,0,102384.0558,0,0,727049.8925
HOLM-01,51,27.9,outer_reef,outer_reef,steep_slope,3,3,0,0,0,351231.0506,18159.26438,1500736.851,232432.8249,1478906.925,553843.9557,0,0,1747968.781,0,0,0,0,0,1870127.166
HOLM-01,52.4,27.8,outer_reef,outer_reef,steep_slope,3,3,0,0,0,40086.79135,0,0,179383.8998,360529.554,0,3150757.128,0,1302060.278,0,0,0,0,0,40086.79135
HOLM-01,55,27.8,outer_reef,outer_reef,steep_slope,3,3.5,0,0,0,26327.06029,0,0,0,0,0,0,0,1194591.797,0,0,0,0,0,26327.06029
HOLM-01,55,27.9,outer_reef,outer_reef,steep_slope,3,3,0,0,0,121780.3704,0,0,0,50976.21657,0,87966.22939,0,387728.8684,0,0,28447.72215,0,0,121780.3704
HOLM-02,28,29.4,outer_reef,outer_reef,gentle_slope,1,2,0,0,0,1021802.236,1236879.125,0,834432.8734,1361715.102,7690.468714,5501551.024,54159216.99,785402.2058,858169.0081,0,32475.31091,0,0,3116850.369
HOLM-02,31.2,29.2,outer_reef,outer_reef,gentle_slope,1,2,0,0,45205.66062,1970492.62,154830.1056,0,223089.0682,1026653.768,15919.53341,55971461.43,15180398.39,18800.515,640940.3799,0,0,0,0,2766263.106
HOLM-02,35,28.4,outer_reef,outer_reef,gentle_slope,1,2,685268.4583,0,56280.30761,7475436.993,94486.19002,0,740487.5372,799085.8972,2259187.149,16563442.54,0,8108800.137,275355.9324,0,0,0,0,8530547.574
HOLM-02,37,28,outer_reef,outer_reef,gentle_slope,1,2,0,0,0,653325.7786,217435.9127,0,253509.7131,1481884.752,54510.0936,0,0,1122609.452,392074.3516,0,0,0,0,1262836.043
HOLM-02,45,27,outer_reef,outer_reef,wall,4,4,0,0,0,112907.3947,0,0,243813.9647,504080.5908,0,557415.8468,0,1561718.878,0,167728.0338,0,0,0,112907.3947
HOLM-02,46.6,26.9,outer_reef,outer_reef,wall,4,4,0,0,0,0,0,0,901688.6566,354217.8338,504056.3011,92004.0059,0,2728105.402,0,0,0,0,0,0
HOLM-02,54.5,26.8,outer_reef,outer_reef,steep_slope,3,4,0,0,0,1676018.005,0,0,2962851.04,378219.2087,119183.0489,195927.9198,0,5192630.901,0,0,0,0,0,1676018.005
HOLM-02,56.6,26.7,outer_reef,outer_reef,steep_slope,3,3,0,0,0,323794.034,0,0,702286.9568,1175608.695,0,1015967.576,0,5167744.562,0,0,0,0,0,323794.034
HOLM-02,62.7,27.1,outer_reef,outer_reef,steep_slope,3,3,0,0,0,97041.87878,0,0,547429.5646,610794.3508,925790.7581,72723735.44,0,272217.0089,0,0,0,0,0,97041.87878
HOLM-02,63.1,26.4,outer_reef,outer_reef,steep_slope,3,3,0,0,0,0,0,0,0,0,71840.74295,75803619.02,0,453976.3186,0,0,0,0,0,0
HOLM-02,63.2,26.5,outer_reef,outer_reef,steep_slope,3,4,779471.9725,0,0,64746.2073,0,0,495830.0528,314299.7075,0,0,0,11126852.66,0,119880.2097,0,0,0,844218.1798
HOLM-02,63.7,26.3,outer_reef,outer_reef,steep_slope,3,3,0,0,0,358925.7363,0,0,1312299.533,2459641.591,340321.0921,0,0,264250.9236,0,127240.9753,0,0,0,358925.7363
HOLM-02,64.2,26.6,outer_reef,outer_reef,steep_slope,3,4,0,0,76891.14662,0,0,0,361202.3247,383947.6022,0,2288393.145,0,756348.8833,0,136849.6052,0,0,0,0
HOLM-03,2.3,27.4,outer_reef,outer_reef,gentle_slope,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-03,9.6,27.3,outer_reef,outer_reef,gentle_slope,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-03,12.6,27.3,outer_reef,outer_reef,gentle_slope,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-03,18.2,27.4,outer_reef,outer_reef,gentle_slope,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-03,22.4,27.4,outer_reef,outer_reef,gentle_slope,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-03,27.3,27.4,outer_reef,outer_reef,gentle_slope,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-03,32.2,27.4,outer_reef,outer_reef,gentle_slope,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-03,37.1,27.4,outer_reef,outer_reef,gentle_slope,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-03,41.6,27.4,outer_reef,outer_reef,gentle_slope,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-03,46.8,27.4,outer_reef,outer_reef,gentle_slope,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-03,51.5,25.5,outer_reef,outer_reef,gentle_slope,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-03,52.1,27.5,outer_reef,outer_reef,gentle_slope,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-03,57.1,25.5,outer_reef,outer_reef,gentle_slope,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-03,61.6,25.5,outer_reef,outer_reef,gentle_slope,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-03,68.2,25.5,outer_reef,outer_reef,gentle_slope,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-03,71.7,25.5,outer_reef,outer_reef,gentle_slope,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-03,77.4,25.4,outer_reef,outer_reef,gentle_slope,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-03,82.2,25.2,outer_reef,outer_reef,gentle_slope,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-03,87.6,25.4,outer_reef,outer_reef,gentle_slope,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-03,91.4,25.5,outer_reef,outer_reef,gentle_slope,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-03,98.7,25.7,outer_reef,outer_reef,gentle_slope,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-04,3,27.6,outer_slope,outer_reef,gentle_slope,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-04,7,27.4,outer_slope,outer_reef,moderate_slope,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-04,12,27.4,outer_slope,outer_reef,moderate_slope,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-04,17,27.4,outer_slope,outer_reef,gentle_slope,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-04,22,27.5,outer_slope,outer_reef,gentle_slope,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-04,28,27.5,outer_slope,outer_reef,gentle_slope,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-04,32,27.5,outer_slope,outer_reef,gentle_slope,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-04,37,27.5,outer_slope,outer_reef,gentle_slope,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-04,41,27.5,outer_slope,outer_reef,gentle_slope,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-04,47,27.1,outer_slope,outer_reef,gentle_slope,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-04,54,27.2,outer_slope,outer_reef,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-04,56,26.2,outer_slope,outer_reef,moderate_slope,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-04,63,26.2,outer_slope,outer_reef,steep_slope,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-04,65,26.2,outer_slope,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-04,71,26.3,outer_slope,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-04,75,26,outer_slope,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-04,81,26.1,outer_slope,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-04,85,26,outer_slope,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-04,91,25.8,outer_slope,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOLM-04,95,25.9,outer_slope,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSUP-01,9.6,28.8,outer_reef,outer_reef,steep_slope,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSUP-01,13.7,28.8,outer_reef,outer_reef,steep_slope,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSUP-01,18.6,28.8,outer_reef,outer_reef,moderate_slope,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSUP-01,28.4,27.5,outer_reef,outer_reef,gentle_slope,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSUP-01,39.6,27.5,outer_reef,outer_reef,steep_slope,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSUP-01,47.6,27.5,outer_reef,outer_reef,steep_slope,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSUP-01,55.5,27.4,outer_reef,outer_reef,steep_slope,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSUP-01,61.3,27.4,outer_reef,outer_reef,steep_slope,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JULI-01,28,25.3,outer_slope,outer_reef,gentle_slope,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JULI-01,34.9,25.5,outer_reef,outer_reef,gentle_slope,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JULI-01,49.3,25.4,outer_reef,outer_reef,gentle_slope,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JULI-01,59,25.4,outer_reef,outer_reef,gentle_slope,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JULI-01,68,25.6,outer_reef,outer_reef,flat,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JULI-01,70,25.5,outer_reef,outer_reef,gentle_slope,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JULI-01,80,25.5,outer_reef,outer_reef,moderate_slope,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JULI-01,98,25.5,outer_reef,outer_reef,steep_slope,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JULI-02,35.4,25.5,outer_reef,outer_reef,moderate_slope,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JULI-02,47.6,25.8,outer_reef,outer_reef,gentle_slope,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JULI-02,55.6,25.5,outer_reef,outer_reef,gentle_slope,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JULI-02,59.1,25.5,outer_reef,outer_reef,gentle_slope,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JULI-02,67.1,25.6,outer_reef,outer_reef,moderate_slope,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JULI-02,77,25.4,outer_reef,outer_reef,moderate_slope,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JULI-02,86.4,25.4,outer_reef,outer_reef,moderate_slope,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JULI-02,94.2,25.4,outer_reef,outer_reef,moderate_slope,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JULI-02,98,25,outer_reef,outer_reef,moderate_slope,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENN-01,31.1,26.5,outer_reef,outer_reef,steep_slope,3,4,0,0,0,633223.0765,192806.8112,655727.5785,1040782.737,1009592.265,644570.6306,652244.9936,0,9845389.165,1521789.343,0,0,0,0,3003546.809
KENN-01,31.4,26.4,outer_reef,outer_reef,gentle_slope,1,3,5726822.164,0,0,3151768.558,492342.8801,4408457.239,271161.091,767947.9901,1719328.76,4393859.52,0,26654572.46,3321126.165,0,0,0,0,17100517.01
KENN-01,32.3,26.4,outer_reef,outer_reef,gentle_slope,1,3,0,0,0,535333.151,0,0,639166.651,1113181.462,0,25547264.01,6899093.399,34374377.27,0,0,1873.421996,0,0,535333.151
KENN-01,40.8,26.3,outer_reef,outer_reef,steep_slope,3,4,1394165.008,0,90914.42935,365543.0189,558816.8308,0,1891975.997,113110.4404,0,18141773.95,0,413576.1941,1346549.186,0,0,0,0,3665074.044
KENN-02,20,27,lagoon,lagoon,gentle_slope,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LORN-01,4,26.1,outer_slope,outer_reef,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LORN-01,9,26.2,outer_slope,outer_reef,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LORN-01,27,26.2,outer_slope,outer_reef,flat,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LORN-01,30.8,28.3,outer_slope,outer_reef,flat,0,2,0,0,0,0,0,0,0,528820.8605,152049.426,0,0,0,0,0,0,0,0,0
LORN-01,31.2,28.3,outer_slope,outer_reef,flat,0,1,0,0,0,0,0,0,480858.6523,469079.2177,88079.20104,0,0,100119.2783,0,0,65746.44797,0,0,0
LORN-01,31.7,28,outer_slope,outer_reef,flat,0,2,0,0,64034.32468,26932.93025,0,0,3046164.264,738703.5384,0,0,0,10019.14315,0,0,0,0,0,26932.93025
LORN-01,32.5,28,outer_slope,outer_reef,flat,0,2,0,0,0,219913.726,154938.3535,0,895440.3874,3546751.781,53981.70024,1486380.956,0,290277.7906,400266.7648,0,0,0,0,775118.8443
LORN-01,33,28.3,outer_slope,outer_reef,flat,0,2,0,0,91960.16999,0,0,0,0,982947.8848,944374.036,207004.8911,0,172141.5547,0,0,0,0,0,0
LORN-01,34,26.2,outer_slope,outer_reef,flat,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
