Site,Depth_m,Temperature,Habitat,Habitat_simplified,Aspect_descriptive,Aspect_scale,Benthic_Complexity,browser,cleaner,corallivore,cropper/grazer,detritivore,excavator,macro-invertivore,micro-invertivore,NA,pisci-invertivore,piscivore,planktivore,scraper,spongivore,omnivore,invertivore-sessile,invertivore-mobile,All_herbs
LORN-01,36.5,27.6,outer_slope,outer_reef,flat,0,3,0,0,0,560028.3785,0,0,0,0,135181.5879,0,0,3548559.469,0,0,120351.7971,0,0,560028.3785
LORN-01,40,27.4,outer_slope,outer_reef,gentle_slope,1,3,911558.3476,0,141561.2956,2386875.465,346100.4068,0,1091978.549,1783500.818,3755324.599,4308343.758,0,34534062.7,0,0,426020.2343,0,0,3644534.219
LORN-01,44.8,27.7,outer_slope,outer_reef,gentle_slope,1,2,0,0,274425.8109,1574257.813,142050.736,0,2025970.378,951875.6479,0,6112907.852,0,4673942.489,0,0,0,0,0,1716308.549
LORN-01,45.1,27.7,outer_slope,outer_reef,flat,0,2,0,0,0,638851.4049,569217.3363,0,605206.4996,1921822.875,138247.9681,0,0,1446448.892,1093610.334,0,0,0,0,2301679.075
LORN-01,46,26.2,outer_slope,outer_reef,steep_slope,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LORN-01,50.1,25.3,outer_slope,outer_reef,steep_slope,3,1,0,0,0,0,0,0,0,0,0,0,0,43139.77841,0,0,0,0,0,0
LORN-01,50.1,25.7,outer_slope,outer_reef,steep_slope,3,3,0,0,294388.6439,0,0,0,235752.4116,131448.2759,286946.3926,5236158.069,0,28523012.82,0,737489.4433,0,0,0,0
LORN-01,52,26.3,outer_slope,outer_reef,steep_slope,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LORN-01,55.2,28,outer_slope,outer_reef,steep_slope,3,3,0,0,327256.8614,0,457634.1543,0,837997.3563,343816.6089,94720.48789,0,0,5029335.266,679292.9483,0,0,0,0,1136927.103
LORN-01,55.6,27.9,outer_slope,outer_reef,steep_slope,3,4,0,0,0,0,0,0,0,689120.3723,307052.0241,0,0,2235805.413,281582.3788,0,0,0,0,281582.3788
LORN-01,64,25.9,outer_slope,outer_reef,steep_slope,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LORN-01,74,25.8,outer_slope,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LORN-01,81,25.8,outer_slope,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LORN-01,86,25.7,outer_slope,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LORN-02,7,25.7,lagoon,lagoon,flat,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LORN-02,15,25.7,lagoon,lagoon,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LORN-02,25,25.8,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-01,9,25.8,outer_reef,outer_reef,gentle_slope,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-01,17.3,25.8,outer_reef,outer_reef,gentle_slope,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-01,25.2,26,outer_reef,outer_reef,moderate_slope,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-01,34.2,25.8,outer_reef,outer_reef,moderate_slope,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-01,43.6,25.5,outer_reef,outer_reef,moderate_slope,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-01,53.3,25.6,outer_reef,outer_reef,steep_slope,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-01,62,25.5,outer_reef,outer_reef,gentle_slope,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-01,72.2,25.6,outer_reef,outer_reef,moderate_slope,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-01,91,25.7,outer_reef,outer_reef,steep_slope,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-01,91.9,25.6,outer_reef,outer_reef,steep_slope,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-02,6.4,25.4,lagoon,lagoon,moderate_slope,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-02,7.7,25.4,lagoon,lagoon,moderate_slope,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-02,13.8,25.4,lagoon,lagoon,moderate_slope,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-02,24.3,25.4,lagoon,lagoon,gentle_slope,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-02,34.5,25.5,lagoon,lagoon,moderate_slope,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-02,34.9,25.4,lagoon,lagoon,moderate_slope,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-02,42.2,25.5,lagoon,lagoon,moderate_slope,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-02,43.8,25.5,lagoon,lagoon,gentle_slope,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARI-01,33.9,27.5,lagoon,lagoon,flat,0,2,0,0,0,86955.93583,514642.6958,0,689331.6786,164750.6135,0,77819185.21,8022765.021,0,494849.1271,0,0,0,0,1096447.759
MARI-01,34.7,27.3,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,280335.8345,0,0,0,0,0,0,0,0
MARI-01,34.9,27.2,lagoon,lagoon,flat,0,1,0,0,0,0,0,0,0,25985.17339,0,0,0,0,0,0,0,0,0,0
MARI-01,34.9,27.3,lagoon,lagoon,flat,0,1,0,0,0,0,0,0,0,0,0,354361.9306,0,7025749.083,0,0,0,0,0,0
MARI-01,35,27.3,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,6865.316795,0,0,0,0,0,0
MARI-01,35,27.3,lagoon,lagoon,flat,0,1,0,0,0,116546.2626,294356.4214,0,0,0,0,0,0,6033.565142,556323.7617,0,0,0,0,967226.4457
MARI-01,35.1,27.3,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,5657936.259,68985.91973,0,0,0,3520.00752,0,0,0,0,0,0
MARI-02,18,28.1,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARI-02,38,28,lagoon,lagoon,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARI-02,41,28,lagoon,lagoon,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARI-02,43,28.1,lagoon,lagoon,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARI-02,44,28,lagoon,lagoon,flat,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARI-02,44,28.1,lagoon,lagoon,flat,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARI-02,45,28,lagoon,lagoon,flat,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARI-02,46,28,lagoon,lagoon,flat,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARI-02,46,28.1,lagoon,lagoon,flat,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARI-02,48,28,lagoon,lagoon,flat,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARI-02,54,28.1,lagoon,lagoon,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDD-01,4,25.7,inner_reef,inner_reef,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDD-01,5,25.6,inner_reef,inner_reef,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDD-01,10,25.6,inner_reef,inner_reef,flat,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDD-01,11,25.5,inner_reef,inner_reef,flat,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDD-01,21,25.6,inner_reef,inner_reef,steep_slope,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDD-01,26,25.6,inner_reef,inner_reef,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDD-01,28,25.6,inner_reef,inner_reef,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDD-01,30,25.6,inner_reef,inner_reef,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDD-01,40,25.6,inner_reef,inner_reef,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDD-01,40,25.7,inner_reef,inner_reef,flat,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBSN-01,5,25.6,outer_reef,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBSN-01,16,25.7,outer_reef,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBSN-01,25,25.7,outer_reef,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBSN-01,33,25.8,outer_reef,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBSN-01,41,25.8,outer_reef,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBSN-01,55,25.9,outer_reef,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBSN-01,63,26,outer_reef,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBSN-01,76,26.1,outer_reef,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBSN-01,82,26.1,outer_reef,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBSN-01,96,25.8,outer_reef,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSPR-01,5.1,30.3,outer_reef,outer_reef,moderate_slope,2,1,767341.6345,0,194068.087,145844.8968,1472133.676,4907832.981,1598054.842,313566.1315,0,996665.3436,600176.3409,176416.7243,0,0,0,0,0,7293153.188
OSPR-01,7,30.1,outer_reef,outer_reef,steep_slope,3,2.5,915063.7475,0,0,0,984036.3902,4782223.806,552602.5175,127458.9737,1930393.397,0,6695158.018,10221871.28,0,0,0,0,0,6681323.944
OSPR-01,7.1,30.2,outer_reef,outer_reef,wall,4,2.5,0,0,0,0,1211050.75,1329956.373,0,0,270382.8588,0,0,25483243.32,912488.6405,0,0,0,0,3453495.764
OSPR-01,7.1,30.3,outer_reef,outer_reef,moderate_slope,2,1,0,0,284607.8358,64091.52834,1059750.738,3216730.298,127185.0925,739112.3237,0,86822.85622,0,15000.74432,0,0,0,0,0,4340572.564
OSPR-01,9.1,30.2,outer_reef,outer_reef,wall,4,2.5,0,0,97787.67014,662243.1845,1368004.226,24404748.22,484035.0197,347884.3965,274923.6513,60115.23352,483449.8832,1540298.199,173431.8209,0,0,0,0,26608427.45
OSPR-01,9.1,30.3,outer_reef,outer_reef,moderate_slope,2,1,0,0,0,98557.94765,317978.2558,0,0,536660.0238,0,0,0,1012235.993,0,0,0,0,0,416536.2035
OSPR-01,12.7,30,outer_reef,outer_reef,moderate_slope,2,3,0,0,32340.70975,1282941.543,149237.4531,0,445110.2884,393020.7247,0,0,1823389.338,59562.22391,0,0,0,48647.41295,0,1432178.996
OSPR-01,14.1,30.2,outer_reef,outer_reef,wall,4,2.5,0,0,44409.80967,302201.6563,859991.5026,0,143123.8704,166103.6874,201753.3748,1163461.818,0,3653983.332,0,0,0,0,0,1162193.159
OSPR-01,15.4,30,outer_reef,outer_reef,steep_slope,3,2.5,0,0,10892.15285,161020.2011,163660.3972,0,0,609676.4779,50391.61367,131035.7559,0,146692.9073,1975381.387,168901.4289,0,0,0,2300061.985
OSPR-01,16.4,30.1,outer_reef,outer_reef,wall,4,3,0,0,0,141266.6307,0,1781353.848,500154.2742,0,284200.8744,0,0,1572959.832,171034.8359,0,0,0,0,2093655.315
OSPR-01,18.8,30.1,outer_reef,outer_reef,wall,4,3,0,0,0,1233045.905,0,0,99104.56958,325086.1505,588196.1628,452785.9918,0,191850.6824,677143.1468,0,0,0,0,1910189.052
OSPR-01,18.9,29.8,outer_reef,outer_reef,steep_slope,3,3,0,0,57103.96044,0,39363.69061,0,0,0,0,0,0,2500689.652,0,0,0,0,0,39363.69061
OSPR-01,21.8,28.4,outer_reef,outer_reef,steep_slope,3,2.5,1213007.999,0,0,1189357.185,53076.23669,381217.5836,3946788.129,451632.8172,283012.3615,677325.7405,0,917437.7934,261247.9304,0,21450.46721,0,0,3097906.935
OSPR-01,23.7,29.6,outer_reef,outer_reef,moderate_slope,2,3,0,0,0,0,240104.9724,0,1670485.897,1050537.878,0,756889.5328,0,815497.2857,786945.5555,0,0,0,0,1027050.528
OSPR-01,25.1,28.4,outer_reef,outer_reef,steep_slope,3,2.5,0,0,0,0,0,0,3931888.804,123896.8281,397524.5135,199327.8713,0,83117.64029,0,0,0,0,0,0
OSPR-01,25.5,29.5,outer_reef,outer_reef,moderate_slope,2,2.5,0,0,0,84809.338,0,3407911.123,352281.1264,1866382.764,0,0,343281.5444,36607.03164,169460.5534,0,0,0,0,3662181.014
OSPR-01,28.2,28.2,outer_reef,outer_reef,wall,4,2.5,1297553.993,0,0,118592.873,0,1741572.926,113960.3929,1703018.073,665394.8842,2522852.903,0,4438737.584,1962222.934,0,0,0,0,5119942.726
OSPR-01,28.8,28.9,outer_reef,outer_reef,moderate_slope,2,3,0,0,138274.8302,0,279806.2238,0,249441.2771,375141.3443,0,0,48800.92158,230582.8781,735489.7792,0,0,0,17475.42952,1015296.003
OSPR-01,32.8,28.8,outer_reef,outer_reef,moderate_slope,2,3,0,0,0,18638.29861,68331.11306,0,0,61821.33073,8413235.582,56595.57342,0,1579118.644,0,0,0,0,0,86969.41167
OSPR-01,33.3,27.9,outer_reef,outer_reef,wall,4,3,0,0,0,137771.8669,27846.06959,0,632325.347,1092948.816,1102296.013,0,0,113293.3389,0,114888.3111,0,0,0,165617.9365
OSPR-01,35.3,27.9,outer_reef,outer_reef,steep_slope,3,2.5,782557.4522,0,0,260631.3165,22081.91336,0,1025434.566,338965.7835,804984.2897,1520701.754,477003.3642,5214352.617,531613.4889,0,0,0,0,1596884.171
OSPR-01,35.7,28.7,outer_reef,outer_reef,gentle_slope,1,2.5,0,0,0,38274.54921,61629.4231,0,183210.9782,147538.9505,23735.2138,120459.7766,0,782801.1259,0,0,0,0,0,99903.97231
OSPR-01,36.6,28.5,outer_reef,outer_reef,moderate_slope,2,3,0,0,27283.66599,74114.94547,70383.62321,0,1107557.907,282519.39,0,0,0,910790.0624,171362.1154,0,0,0,0,315860.6841
OSPR-01,38.2,28,outer_reef,outer_reef,wall,4,2.5,0,0,266085.1758,165564.9887,0,0,1208616.925,520018.3701,2183705.494,921244.6034,0,1899349.309,417662.4476,0,0,0,0,583227.4363
OSPR-01,41.2,28.5,outer_reef,outer_reef,wall,4,4,0,0,0,37377.96596,0,0,176661.8599,78611.6006,8343380.56,12827019.22,0,793449.0697,0,0,0,0,0,37377.96596
OSPR-01,43.2,28,outer_reef,outer_reef,wall,4,3.5,0,0,0,0,0,0,2714883.102,198803.5083,80719.17948,5761815.96,0,691024.6098,0,0,0,0,0,0
OSPR-01,44.7,27.9,outer_reef,outer_reef,moderate_slope,2,1,0,0,0,0,0,0,3431000.874,615263.7429,0,4546056.759,815451.2942,3037410.591,0,0,0,0,0,0
OSPR-01,44.7,28,outer_reef,outer_reef,wall,4,3.5,0,0,0,10570.59716,0,0,0,254222.3376,0,8925329.739,0,252086.9221,0,0,0,0,0,10570.59716
OSPR-01,47.3,27.8,outer_reef,outer_reef,wall,4,3,0,0,165344.3927,0,0,0,571460.6946,144994.8193,592166.3987,0,0,1185248.031,0,0,0,0,0,0
OSPR-01,47.8,27.5,outer_reef,outer_reef,moderate_slope,2,2,0,0,71384.55792,497127.7205,214839.9912,0,7928629.744,154971.1848,0,5146869.217,0,3238176.252,0,0,0,0,0,711967.7117
OSPR-01,52.4,27.5,outer_reef,outer_reef,steep_slope,3,4,0,0,74439.4624,49424.93198,0,1657876.757,2298264.791,160866.8506,0,48987334.06,0,4264373.779,434324.9416,0,0,0,0,2141626.631
OSPR-01,52.8,26.9,outer_reef,outer_reef,steep_slope,3,4,0,0,0,2022.401405,0,4261822.795,1832946.509,266965.7573,0,6992722.765,0,486529.8088,0,24548.08093,0,0,0,4263845.196
OSPR-01,53.2,27,outer_reef,outer_reef,steep_slope,3,3,2091355.857,0,0,0,0,0,420007.0849,0,47975.82995,0,0,1197051.997,0,0,0,0,0,2091355.857
OSPR-01,55,27.4,outer_reef,outer_reef,steep_slope,3,3,0,0,0,444240.1258,0,59632.50403,1694710.546,235009.1462,219724.8968,0,0,995363.2357,0,0,0,0,0,503872.6298
OSPR-01,56.2,27,outer_reef,outer_reef,wall,4,3,0,0,0,0,0,0,304066.0305,179145.4272,39389.8708,452216.0964,0,259933.7053,0,0,0,0,0,0
OSPR-01,57.2,26.7,outer_reef,outer_reef,steep_slope,3,2,0,0,0,0,0,0,150089.676,0,33106139.61,42015013.02,0,228794.879,0,46911.28947,0,0,0,0
OSPR-01,63.2,26.9,outer_reef,outer_reef,moderate_slope,2,3,0,0,0,29877.16675,0,0,719793.4676,786859.2419,142962.7116,821509.8971,1793157.77,793145.3025,0,0,0,0,0,29877.16675
OSPR-01,64.6,26.7,outer_reef,outer_reef,steep_slope,3,3,0,0,0,0,0,0,598141.8073,0,489176.2067,0,0,1115855.958,0,0,0,0,0,0
OSPR-01,64.6,27.1,outer_reef,outer_reef,steep_slope,3,3,0,0,147928.9451,0,0,0,1125206.044,1433742.936,146143.4043,286495.8275,0,3041111.137,0,0,0,0,0,0
OSPR-01,65.8,26.9,outer_reef,outer_reef,steep_slope,3,4,0,0,0,29637.43768,0,0,613810.3323,25094.52469,75317.55699,0,0,1065169.453,0,0,0,0,0,29637.43768
OSPR-01,66.2,26.7,outer_reef,outer_reef,steep_slope,3,3,0,0,0,209932.4762,0,0,2000617.195,197566.7118,0,533825.1793,0,430033.8206,0,0,0,0,0,209932.4762
OSPR-01,67.8,26.9,outer_reef,outer_reef,steep_slope,3,3.5,0,0,0,111486.0003,0,0,1437628.258,108169.9062,0,0,0,399356.4075,0,0,0,0,0,111486.0003
OSPR-01,70.2,26.7,outer_reef,outer_reef,steep_slope,3,3,0,0,0,0,0,0,596247.9721,174969.207,24502807.9,8318392.546,0,1111504.385,0,0,0,0,0,0
OSPR-01,70.9,26.8,outer_reef,outer_reef,steep_slope,3,3,0,0,50739.90045,0,0,0,0,206600.0505,117608.2838,0,0,601688.2206,0,0,0,0,0,0
OSPR-01,72.2,26.8,outer_reef,outer_reef,steep_slope,3,3.5,0,0,0,0,0,0,723692.8897,35801.21283,0,132166383.4,0,467329.1134,0,0,0,0,0,0
OSPR-01,74.4,26.6,outer_reef,outer_reef,steep_slope,3,4,0,0,0,0,0,0,971635.0745,145409.4861,0,612503.4089,0,706270.7692,0,2534279.827,0,0,0,0
OSPR-01,77,26.7,outer_reef,outer_reef,steep_slope,3,3,0,0,23758.39217,0,0,0,2423031.839,549262.3041,0,0,0,657720.1984,0,0,0,0,0,0
OSPR-01,77.2,26.3,outer_reef,outer_reef,steep_slope,4,3,0,0,0,31983.63343,0,0,1729264.586,0,4131.18998,0,0,454436.8711,0,0,0,0,0,31983.63343
OSPR-01,82.3,26.3,outer_reef,outer_reef,wall,4,3.5,0,0,0,0,0,0,427525.0377,100517.1629,40101.4619,0,0,629226.9127,0,0,0,0,0,0
OSPR-01,82.5,26.1,outer_reef,outer_reef,steep_slope,3,2,0,0,0,0,0,0,0,0,1256947.045,0,0,1585116.828,0,0,0,0,0,0
OSPR-01,84.5,25.9,outer_reef,outer_reef,steep_slope,3,2,0,0,0,0,0,0,0,0,0,635582.6232,0,1461183.194,0,0,0,0,0,0
OSPR-01,85.1,25.5,outer_reef,outer_reef,steep_slope,4,3,0,0,0,0,0,0,0,24600.44078,0,10957417.75,0,747644.6609,0,0,0,0,0,0
OSPR-01,86.4,25.6,outer_reef,outer_reef,steep_slope,3,3,0,0,0,0,0,0,0,0,0,0,0,86969.55244,0,0,0,0,0,0
OSPR-01,87.6,25.8,outer_reef,outer_reef,wall,5,2.5,0,0,0,0,0,0,0,0,21341530.49,0,0,661726.0976,0,0,0,0,0,0
OSPR-01,90.4,25.5,outer_reef,outer_reef,steep_slope,3,2.5,0,0,0,0,0,0,360935.153,26472.99196,16866.05098,17458.02847,0,124623.665,0,0,0,0,0,0
OSPR-01,91.1,25.5,outer_reef,outer_reef,wall,4,3,0,0,0,0,0,0,0,740354.5776,0,5049734.301,29862683.76,6650.602632,0,0,0,0,0,0
OSPR-01,91.3,25.5,outer_reef,outer_reef,wall,4,2,0,0,0,0,0,0,238842.0649,460365.7366,150252.2766,0,0,1557405.048,0,0,0,0,0,0
OSPR-01,92.4,25.3,outer_reef,outer_reef,wall,4,3,0,0,0,0,0,0,1224957.834,474061.7911,0,0,0,481098.4342,0,0,0,0,0,0
OSPR-01,93.9,25.5,outer_reef,outer_reef,wall,4,3,0,0,0,0,0,0,0,230228.5413,19426.82732,0,0,259970.6363,0,0,0,0,0,0
OSPR-01,94,25.7,outer_reef,outer_reef,wall,4,3,0,0,0,0,0,0,0,48535.21482,22349.32336,331354.2821,0,103372.8242,0,0,0,0,0,0
OSPR-01,96.3,25.6,outer_reef,outer_reef,wall,4,2,0,0,0,0,0,0,335152.7451,28034.56404,63627.57703,273617539,0,243355.4993,3279590.754,0,0,0,0,3279590.754
OSPR-01,98.8,25.7,outer_reef,outer_reef,wall,4,4,0,0,0,0,0,0,0,165087.967,1903865.463,0,0,11156361.91,0,0,0,0,0,0
OSPR-02,6.1,30.1,outer_reef,outer_reef,gentle_slope,1,1,0,0,169048.2252,13369049.11,8155310.102,809562.4544,14238303.9,885714.0714,0,209033.4869,401616.5889,4654672.137,17793025.83,0,0,0,0,40126947.5
OSPR-02,6.2,30.1,outer_reef,outer_reef,moderate_slope,2,1,49070427.03,0,19078.34655,224382.3473,7901083.028,16735100.91,3107945.349,1009322.716,2129817.776,0,477003.3642,4887435.043,5952676.418,0,0,0,0,79883669.73
OSPR-02,7.3,30.1,outer_reef,outer_reef,moderate_slope,2,2,2003020.098,0,0,1160179.519,3416101.992,850249.4274,4893301.396,318319.8991,4780823.258,6542986.558,343162.3074,1897863.673,5354836.424,277830.0069,0,0,0,12784387.46
OSPR-02,8.2,30.1,outer_reef,outer_reef,moderate_slope,2,2,2898115.704,0,414428.9009,549689.2692,4306887.182,2194707.78,2076408.954,626371.8084,4281122.959,964872.822,0,2818037.742,1835851.373,0,0,0,0,11785251.31
OSPR-02,9.4,30,outer_reef,outer_reef,moderate_slope,2,2,0,0,182955.0794,633958.9559,910420.4784,13252767.08,2257581.541,908702.2403,226819.6727,392991.4922,0,4379848.066,0,558186.0545,0,0,0,14797146.51
OSPR-02,12.7,30,outer_reef,outer_reef,moderate_slope,2,2,0,0,116458.1482,220356.4216,716608.4991,9305530.304,3003013.218,492782.5016,58351.00734,595214.4005,0,1661601.859,29051296.74,0,0,0,0,39293791.96
OSPR-02,14.1,29.9,outer_reef,outer_reef,steep_slope,3,2,2721025.202,0,79916.1628,74358.17108,325463.2696,1740041.185,0,51353.26111,0,0,0,1179126.502,2622168.857,0,0,0,0,7483056.685
OSPR-02,15.8,29.9,outer_reef,outer_reef,steep_slope,3,2,0,0,0,76657.43416,12888.93843,2684774.113,352856.8273,82868.69866,0,0,0,600100.0539,1194834.307,0,0,49703.58804,0,3969154.793
OSPR-02,17.1,29.8,outer_reef,outer_reef,wall,4,3,0,0,0,46333.07507,22566.22382,281304.6456,420007.0849,0,1467473.27,0,0,836267.2187,0,0,0,0,0,350203.9445
OSPR-02,18.2,29.7,outer_reef,outer_reef,wall,4,2,0,0,108952.7541,164051.4287,0,499044.9112,878050.8826,1455662.658,0,240424.7594,0,2949053.024,242997.3314,25540.89455,0,0,0,906093.6713
OSPR-02,21.4,29.7,outer_reef,outer_reef,moderate_slope,2,2,0,0,0,175219.2643,200918.9373,0,1688580.23,0,0,533889.4003,0,4765984.092,0,0,0,0,0,376138.2016
OSPR-02,23.1,29.7,outer_reef,outer_reef,wall,4,3,0,0,65461.35083,325532.5061,53245.46263,0,0,362923.9964,339999.9203,0,235231.6813,4983783.733,3533680.29,0,0,0,0,3912458.259
OSPR-02,24.9,29.7,outer_reef,outer_reef,steep_slope,3,3,299129.7122,0,52872.36932,0,76332.10329,0,116491.9554,43054.0966,0,0,0,1158787.017,5353612.795,0,0,0,0,5729074.61
OSPR-02,27.7,29.6,outer_reef,outer_reef,steep_slope,3,3,483277.532,0,0,0,81478.371,0,0,142997.7648,646881.3754,588801.1365,0,1129178.608,3428143.892,0,8493.461468,0,0,3992899.795
