Site,Depth_m,Depth_group2,Depth_group,Habitat,Habitat_simplified,Aspect_descriptive,browser,cleaner,corallivore,cropper,detritivore,excavator,invertivore-mobile,invertivore-sessile,macro-invertivore,micro-invertivore,NA,omnivore,pisci-invertivore,piscivore,planktivore,scraper,spongivore
LORN-01,33,40,Upper_meso,outer_slope,outer_slope,flat,0,0,91.96016999,0,0,0,0,0,0,982.9478848,944.3740359,0,207.0048911,0,172.1415547,0,0
LORN-01,34,40,Upper_meso,outer_slope,outer_slope,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LORN-01,36.5,40,Upper_meso,outer_slope,outer_slope,flat,0,0,0,560.0283785,0,0,0,0,0,0,135.1815879,120.3517971,0,0,3548.559469,0,0
LORN-01,40,40,Upper_meso,outer_slope,outer_slope,gentle_slope,911.5583476,0,141.5612956,2386.875465,346.1004068,0,0,0,1091.978549,1783.500818,3755.324599,426.0202343,4308.343759,0,0,0,0
LORN-01,44.8,50,Upper_meso,outer_slope,outer_slope,gentle_slope,0,0,274.425811,1574.257813,142.050736,0,0,0,2025.970378,951.875648,0,0,6112.907852,0,4673.942488,0,0
LORN-01,45.1,50,Upper_meso,outer_slope,outer_slope,flat,0,0,0,638.8514049,569.2173363,0,0,0,605.2064996,1921.822875,138.2479681,0,0,0,1446.448892,1093.610334,0
LORN-01,46,50,Upper_meso,outer_slope,outer_slope,steep_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LORN-01,50.1,60,Upper_meso,outer_slope,outer_slope,steep_slope,0,0,294.3886439,0,0,0,0,0,235.7524116,0,286.9463926,0,5236.158069,0,0,0,737.4894433
LORN-01,52,60,Upper_meso,outer_slope,outer_slope,steep_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LORN-01,55.2,60,Upper_meso,outer_slope,outer_slope,steep_slope,0,0,327.2568614,0,457.6341543,0,0,0,837.9973563,343.816609,94.72048789,0,0,0,0,679.2929483,0
LORN-01,55.6,60,Upper_meso,outer_slope,outer_slope,steep_slope,0,0,0,0,0,0,0,0,0,689.1203723,307.0520241,0,0,0,2235.805413,281.5823788,0
LORN-01,64,70,Lower_meso,outer_slope,outer_slope,steep_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LORN-01,74,80,Lower_meso,outer_slope,outer_slope,wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LORN-01,81,90,Lower_meso,outer_slope,outer_slope,wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LORN-01,86,90,Lower_meso,outer_slope,outer_slope,wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LORN-02,7,10,Shallow,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LORN-02,15,20,Shallow,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LORN-02,25,30,Shallow,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-01,9,10,Shallow,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-01,17.3,20,Shallow,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-01,25.2,30,Shallow,outer_reef,outer_slope,moderate_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-01,34.2,40,Upper_meso,outer_reef,outer_slope,moderate_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-01,43.6,50,Upper_meso,outer_reef,outer_slope,moderate_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-01,53.3,60,Upper_meso,outer_reef,outer_slope,steep_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-01,62,70,Lower_meso,outer_reef,outer_slope,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-01,72.2,80,Lower_meso,outer_reef,outer_slope,moderate_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-01,91,100,Lower_meso,outer_reef,outer_slope,steep_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-01,91.9,100,Lower_meso,outer_reef,outer_slope,steep_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-02,6.4,10,Shallow,lagoon,lagoon,moderate_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-02,7.7,10,Shallow,lagoon,lagoon,moderate_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-02,13.8,20,Shallow,lagoon,lagoon,moderate_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-02,24.3,30,Shallow,lagoon,lagoon,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-02,34.5,40,Upper_meso,lagoon,lagoon,moderate_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-02,34.9,40,Upper_meso,lagoon,lagoon,moderate_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-02,42.2,50,Upper_meso,lagoon,lagoon,moderate_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARG-02,43.8,50,Upper_meso,lagoon,lagoon,gentle_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARI-01,33.9,40,Upper_meso,lagoon,lagoon,flat,0,0,0,86.95593583,514.6426958,0,0,0,689.3316786,164.7506135,0,0,77819.18521,8022.765021,0,494.8491271,0
MARI-01,34.7,40,Upper_meso,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,0,280.3358345,0,0,0,0
MARI-01,34.9,40,Upper_meso,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,25.98517339,0,0,354.3619306,0,7025.749083,0,0
MARI-01,35,40,Upper_meso,lagoon,lagoon,flat,0,0,0,116.5462626,294.3564214,0,0,0,0,0,0,0,0,0,12.89888194,556.3237617,0
MARI-01,35.1,40,Upper_meso,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,5657.936259,68.98591973,0,0,0,0,3.52000752,0,0
MARI-02,18,20,Shallow,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARI-02,38,40,Upper_meso,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARI-02,41,50,Upper_meso,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARI-02,43,50,Upper_meso,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARI-02,44,50,Upper_meso,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARI-02,45,50,Upper_meso,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARI-02,46,50,Upper_meso,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARI-02,48,50,Upper_meso,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARI-02,54,60,Upper_meso,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDD-01,4,10,Shallow,inner_reef,inner_reef,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDD-01,5,10,Shallow,inner_reef,inner_reef,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDD-01,10,10,Shallow,inner_reef,inner_reef,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDD-01,11,20,Shallow,inner_reef,inner_reef,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDD-01,21,30,Shallow,inner_reef,inner_reef,steep_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDD-01,26,30,Shallow,inner_reef,inner_reef,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDD-01,28,30,Shallow,inner_reef,inner_reef,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDD-01,30,30,Shallow,inner_reef,inner_reef,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDD-01,40,40,Upper_meso,inner_reef,inner_reef,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBSN-01,5,10,Shallow,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBSN-01,16,20,Shallow,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBSN-01,25,30,Shallow,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBSN-01,33,40,Upper_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBSN-01,41,50,Upper_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBSN-01,55,60,Upper_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBSN-01,63,70,Lower_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBSN-01,76,80,Lower_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBSN-01,82,90,Lower_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBSN-01,96,100,Lower_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSPR-01,5.1,10,Shallow,outer_reef,outer_slope,moderate_slope,767.3416345,0,194.068087,145.8448968,1472.133676,4907.832981,0,0,1598.054842,313.5661314,0,0,996.6653436,600.1763409,176.4167243,0,0
OSPR-01,7,10,Shallow,outer_reef,outer_slope,steep_slope,915.0637475,0,0,0,984.0363901,4782.223806,0,0,552.6025174,127.4589737,1930.393397,0,0,6695.158018,10221.87128,0,0
OSPR-01,7.1,10,Shallow,outer_reef,outer_slope,moderate_slope,0,0,284.6078358,64.09152833,1059.750738,3216.730299,0,0,127.1850925,739.1123237,0,0,86.82285622,0,15.00074432,0,0
OSPR-01,7.1,10,Shallow,outer_reef,outer_slope,wall,0,0,0,0,1211.05075,1329.956373,0,0,0,0,270.3828588,0,0,0,25483.24333,912.4886405,0
OSPR-01,9.1,10,Shallow,outer_reef,outer_slope,moderate_slope,0,0,0,98.55794765,317.9782558,0,0,0,0,536.6600238,0,0,0,0,1012.235993,0,0
OSPR-01,9.1,10,Shallow,outer_reef,outer_slope,wall,0,0,97.78767014,662.2431845,1368.004226,24404.74822,0,0,484.0350197,347.8843965,274.9236513,0,60.11523352,483.4498832,1540.2982,173.4318209,0
OSPR-01,12.7,20,Shallow,outer_reef,outer_slope,moderate_slope,0,0,32.34070975,1282.941543,149.2374532,0,0,48.64741295,445.1102884,393.0207247,0,0,0,1823.389338,59.56222391,0,0
OSPR-01,14.1,20,Shallow,outer_reef,outer_slope,wall,0,0,44.40980967,302.2016563,859.9915026,0,0,0,143.1238704,166.1036874,201.7533748,0,1163.461818,0,3653.983332,0,0
OSPR-01,15.4,20,Shallow,outer_reef,outer_slope,steep_slope,0,0,10.89215285,161.0202011,163.6603972,0,0,0,0,609.6764779,50.39161367,0,131.0357559,0,146.6929073,1975.381387,168.9014289
OSPR-01,16.4,20,Shallow,outer_reef,outer_slope,wall,0,0,0,141.2666307,0,1781.353848,0,0,500.1542741,0,284.2008744,0,0,0,1572.959833,171.0348359,0
OSPR-01,18.8,20,Shallow,outer_reef,outer_slope,wall,0,0,0,1233.045905,0,0,0,0,99.10456958,325.0861505,588.1961628,0,452.7859918,0,191.8506824,677.1431468,0
OSPR-01,18.9,20,Shallow,outer_reef,outer_slope,steep_slope,0,0,57.10396044,0,39.36369061,0,0,0,0,0,0,0,0,0,2500.689651,0,0
OSPR-01,21.8,30,Shallow,outer_reef,outer_slope,steep_slope,1213.007999,0,0,1189.357185,53.07623669,381.2175836,0,0,3946.788129,451.6328172,283.0123616,21.45046721,677.3257404,0,917.4377934,261.2479304,0
OSPR-01,23.7,30,Shallow,outer_reef,outer_slope,moderate_slope,0,0,0,0,240.1049724,0,0,0,1670.485897,1050.537878,0,0,756.8895328,0,815.4972857,786.9455555,0
OSPR-01,25.1,30,Shallow,outer_reef,outer_slope,steep_slope,0,0,0,0,0,0,0,0,3931.888804,123.8968282,0,0,199.3278713,0,83.11764029,0,0
OSPR-01,25.5,30,Shallow,outer_reef,outer_slope,moderate_slope,0,0,0,84.809338,0,3407.911123,0,0,352.2811264,1866.382765,0,0,0,343.2815444,36.60703165,169.4605534,0
OSPR-01,28.2,30,Shallow,outer_reef,outer_slope,wall,1297.553993,0,0,118.592873,0,1741.572926,0,0,113.9603929,1703.018074,0,0,2522.852902,0,4438.737584,1962.222934,0
OSPR-01,28.8,30,Shallow,outer_reef,outer_slope,moderate_slope,0,0,138.2748302,0,279.8062237,0,17.47542952,0,249.4412771,375.1413443,0,0,0,48.80092158,230.582878,735.4897792,0
OSPR-01,32.8,40,Upper_meso,outer_reef,outer_slope,moderate_slope,0,0,0,18.63829861,68.33111306,0,0,0,0,61.82133072,8413.235582,0,56.59557342,0,1579.118644,0,0
OSPR-01,33.3,40,Upper_meso,outer_reef,outer_slope,wall,0,0,0,137.7718669,27.84606959,0,0,0,632.325347,1092.948816,1102.296013,0,0,0,113.2933389,0,114.8883111
OSPR-01,35.3,40,Upper_meso,outer_reef,outer_slope,steep_slope,782.5574522,0,0,260.6313165,22.08191336,0,0,0,1025.434566,338.9657835,804.9842897,0,1520.701754,477.0033642,5214.352617,531.6134889,0
OSPR-01,35.7,40,Upper_meso,outer_reef,outer_slope,gentle_slope,0,0,0,38.27454921,61.6294231,0,0,0,183.2109782,147.5389506,23.7352138,0,120.4597766,0,782.8011259,0,0
OSPR-01,36.6,40,Upper_meso,outer_reef,outer_slope,moderate_slope,0,0,27.28366599,74.11494547,70.38362321,0,0,0,1107.557907,282.51939,0,0,0,0,910.7900624,171.3621154,0
OSPR-01,38.2,40,Upper_meso,outer_reef,outer_slope,wall,0,0,266.0851758,165.5649887,0,0,0,0,1208.616925,520.0183701,2183.705494,0,921.2446033,0,1899.349309,417.6624476,0
OSPR-01,41.2,50,Upper_meso,outer_reef,outer_slope,wall,0,0,0,37.37796596,0,0,0,0,176.6618599,78.6116006,8343.38056,0,12827.01922,0,793.4490697,0,0
OSPR-01,43.2,50,Upper_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,2714.883102,198.8035082,80.71917948,0,5761.81596,0,691.0246098,0,0
OSPR-01,44.7,50,Upper_meso,outer_reef,outer_slope,moderate_slope,0,0,0,0,0,0,0,0,3431.000874,615.2637429,0,0,4546.056759,815.4512942,3037.410591,0,0
OSPR-01,44.7,50,Upper_meso,outer_reef,outer_slope,wall,0,0,0,10.57059716,0,0,0,0,0,254.2223376,0,0,8925.329739,0,252.0869221,0,0
OSPR-01,47.3,50,Upper_meso,outer_reef,outer_slope,wall,0,0,165.3443927,0,0,0,0,0,571.4606947,144.9948193,592.1663987,0,0,0,1185.248031,0,0
OSPR-01,47.8,50,Upper_meso,outer_reef,outer_slope,moderate_slope,0,0,71.38455792,497.1277205,214.8399912,0,0,0,7928.629744,154.9711848,0,0,5146.869217,0,3238.176252,0,0
OSPR-01,52.4,60,Upper_meso,outer_reef,outer_slope,steep_slope,0,0,74.4394624,49.42493198,0,1657.876757,0,0,2298.264791,160.8668506,0,0,48987.33406,0,4264.373779,434.3249416,0
OSPR-01,52.8,60,Upper_meso,outer_reef,outer_slope,steep_slope,0,0,0,2.022401405,0,4261.822795,0,0,1832.946509,266.9657574,0,0,6992.722765,0,486.5298087,0,24.54808093
OSPR-01,53.2,60,Upper_meso,outer_reef,outer_slope,steep_slope,2091.355857,0,0,0,0,0,0,0,420.0070849,0,47.97582995,0,0,0,1197.051997,0,0
OSPR-01,55,60,Upper_meso,outer_reef,outer_slope,steep_slope,0,0,0,444.2401258,0,59.63250403,0,0,1694.710546,235.0091462,219.7248968,0,0,0,995.3632357,0,0
OSPR-01,56.2,60,Upper_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,304.0660305,179.1454272,39.3898708,0,452.2160964,0,259.9337053,0,0
OSPR-01,57.2,60,Upper_meso,outer_reef,outer_slope,steep_slope,0,0,0,0,0,0,0,0,150.089676,0,33106.1396,0,42015.01302,0,228.794879,0,46.91128947
OSPR-01,63.2,70,Lower_meso,outer_reef,outer_slope,moderate_slope,0,0,0,29.87716675,0,0,0,0,719.7934676,786.8592419,142.9627116,0,821.5098971,1793.15777,793.1453025,0,0
OSPR-01,64.6,70,Lower_meso,outer_reef,outer_slope,steep_slope,0,0,147.9289451,0,0,0,0,0,1723.347852,1433.742936,635.319611,0,286.4958275,0,4156.967095,0,0
OSPR-01,65.8,70,Lower_meso,outer_reef,outer_slope,steep_slope,0,0,0,29.63743768,0,0,0,0,613.8103323,25.09452469,75.31755699,0,0,0,1065.169453,0,0
OSPR-01,66.2,70,Lower_meso,outer_reef,outer_slope,steep_slope,0,0,0,209.9324762,0,0,0,0,2000.617195,197.5667118,0,0,533.8251793,0,430.0338206,0,0
OSPR-01,67.8,70,Lower_meso,outer_reef,outer_slope,steep_slope,0,0,0,111.4860003,0,0,0,0,1437.628258,108.1699062,0,0,0,0,399.3564075,0,0
OSPR-01,70.2,80,Lower_meso,outer_reef,outer_slope,steep_slope,0,0,0,0,0,0,0,0,596.247972,174.969207,24502.8079,0,8318.392546,0,1111.504385,0,0
OSPR-01,70.9,80,Lower_meso,outer_reef,outer_slope,steep_slope,0,0,50.73990045,0,0,0,0,0,0,206.6000505,117.6082838,0,0,0,601.6882207,0,0
OSPR-01,72.2,80,Lower_meso,outer_reef,outer_slope,steep_slope,0,0,0,0,0,0,0,0,723.6928897,35.80121283,0,0,132166.3834,0,467.3291134,0,0
OSPR-01,74.4,80,Lower_meso,outer_reef,outer_slope,steep_slope,0,0,0,0,0,0,0,0,971.6350745,145.4094861,0,0,612.5034089,0,706.2707692,0,2534.279827
OSPR-01,77,80,Lower_meso,outer_reef,outer_slope,steep_slope,0,0,23.75839217,0,0,0,0,0,2423.031839,549.2623042,0,0,0,0,657.7201983,0,0
OSPR-01,77.2,80,Lower_meso,outer_reef,outer_slope,steep_slope,0,0,0,31.98363343,0,0,0,0,1729.264586,0,4.13118998,0,0,0,454.4368711,0,0
OSPR-01,82.3,90,Lower_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,427.5250377,100.5171629,40.1014619,0,0,0,629.2269127,0,0
OSPR-01,82.5,90,Lower_meso,outer_reef,outer_slope,steep_slope,0,0,0,0,0,0,0,0,0,0,1256.947045,0,0,0,1585.116828,0,0
OSPR-01,84.5,90,Lower_meso,outer_reef,outer_slope,steep_slope,0,0,0,0,0,0,0,0,0,0,0,0,635.5826232,0,1461.183194,0,0
OSPR-01,85.1,90,Lower_meso,outer_reef,outer_slope,steep_slope,0,0,0,0,0,0,0,0,0,24.60044078,0,0,10957.41775,0,747.6446609,0,0
OSPR-01,86.4,90,Lower_meso,outer_reef,outer_slope,steep_slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.96955244,0,0
OSPR-01,87.6,90,Lower_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,0,0,21341.53048,0,0,0,661.7260976,0,0
OSPR-01,90.4,100,Lower_meso,outer_reef,outer_slope,steep_slope,0,0,0,0,0,0,0,0,360.935153,0,16.86605098,0,17.45802847,0,124.623665,0,0
OSPR-01,91.1,100,Lower_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,0,740.3545776,0,0,5049.734301,29862.68376,6.650602632,0,0
OSPR-01,91.3,100,Lower_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,238.8420649,460.3657366,150.2522766,0,0,0,1557.405048,0,0
OSPR-01,92.4,100,Lower_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,1224.957835,474.0617911,0,0,0,0,481.0984342,0,0
OSPR-01,93.9,100,Lower_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,0,230.2285413,19.42682733,0,0,0,259.9706363,0,0
OSPR-01,94,100,Lower_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,0,48.53521482,22.34932336,0,331.3542821,0,0,0,0
OSPR-01,96.3,100,Lower_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,335.1527451,28.03456404,63.62757704,0,273617.539,0,243.3554993,3279.590754,0
OSPR-01,98.8,100,Lower_meso,outer_reef,outer_slope,wall,0,0,0,0,0,0,0,0,0,165.087967,1903.865462,0,0,0,11156.36191,0,0
OSPR-02,6.1,10,Shallow,outer_reef,outer_slope,gentle_slope,0,0,169.0482252,13369.04911,8155.310102,809.5624544,0,0,14238.3039,885.7140714,0,0,209.0334869,401.6165889,4654.672137,17793.02583,0
OSPR-02,6.2,10,Shallow,outer_reef,outer_slope,moderate_slope,49070.42703,0,19.07834655,224.3823473,7901.083027,16735.10091,0,0,3107.945349,1009.322716,2129.817776,0,0,477.0033642,4887.435042,5952.676418,0
OSPR-02,7.3,10,Shallow,outer_reef,outer_slope,moderate_slope,2003.020098,0,0,1160.179519,3416.101992,850.2494274,0,0,4893.301396,318.319899,4780.823257,0,6542.986558,343.1623074,1897.863673,5354.836424,277.8300069
OSPR-02,8.2,10,Shallow,outer_reef,outer_slope,moderate_slope,2898.115704,0,414.4289009,549.6892692,4306.887181,2194.70778,0,0,2076.408954,626.3718084,4281.122958,0,964.872822,0,2818.037743,1835.851373,0
OSPR-02,9.4,10,Shallow,outer_reef,outer_slope,moderate_slope,0,0,182.9550794,633.9589559,910.4204783,13252.76708,0,0,2257.581541,908.7022403,226.8196727,0,392.9914922,0,4379.848067,0,558.1860545
OSPR-02,12.7,20,Shallow,outer_reef,outer_slope,moderate_slope,0,0,116.4581482,220.3564216,716.608499,9305.530304,0,0,3003.013218,492.7825016,58.35100734,0,595.2144005,0,1661.601859,29051.29674,0
OSPR-02,14.1,20,Shallow,outer_reef,outer_slope,steep_slope,2721.025202,0,79.9161628,74.35817108,325.4632696,1740.041185,0,0,0,51.35326111,0,0,0,0,1179.126502,2622.168857,0
OSPR-02,15.8,20,Shallow,outer_reef,outer_slope,steep_slope,0,0,0,76.65743416,12.88893843,2684.774113,0,49.70358804,352.8568273,82.86869865,0,0,0,0,600.1000539,1194.834307,0
OSPR-02,17.1,20,Shallow,outer_reef,outer_slope,wall,0,0,0,46.33307507,22.56622382,281.3046456,0,0,420.0070849,0,1467.47327,0,0,0,836.2672187,0,0
OSPR-02,18.2,20,Shallow,outer_reef,outer_slope,wall,0,0,108.9527542,164.0514287,0,499.0449112,0,0,878.0508825,1455.662658,0,0,240.4247594,0,2949.053024,242.9973314,25.54089455
OSPR-02,21.4,30,Shallow,outer_reef,outer_slope,moderate_slope,0,0,0,175.2192643,200.9189373,0,0,0,1688.580231,0,0,0,533.8894003,0,4765.984092,0,0
OSPR-02,23.1,30,Shallow,outer_reef,outer_slope,wall,0,0,65.46135083,325.5325061,53.24546263,0,0,0,0,362.9239963,339.9999203,0,0,235.2316813,4983.783733,3533.68029,0
OSPR-02,24.9,30,Shallow,outer_reef,outer_slope,steep_slope,299.1297122,0,52.87236932,0,76.33210329,0,0,0,116.4919554,43.0540966,0,0,0,0,1158.787018,5353.612795,0
OSPR-02,27.7,30,Shallow,outer_reef,outer_slope,steep_slope,483.277532,0,0,0,81.478371,0,0,0,0,142.9977648,646.8813754,8.493461468,588.8011365,0,1129.178608,3428.143892,0
OSPR-02,28,30,Shallow,outer_reef,outer_slope,steep_slope,0,0,0,0,246.8628631,0,0,0,700.093222,72.74059953,134.241793,0,907.1328315,0,1029.761953,0,0
